"Date","Date_UTC","PoolName","Algorithm","Currency","Rate","Profit","ProfitApi","Cost","Power","Penalty","Duration","Donation"
"02/06/2020 03:12:33","02/05/2020 20:12:33","MiningRigRentals","CryptoNightTurtle","BTC","9681.54","25.1293","25.1293","6.3429","0.233","0","1.058","0"
"02/06/2020 03:13:35","02/05/2020 20:13:35","MiningRigRentals","CryptoNightTurtle","BTC","9677.91","24.707","24.707","6.2388","0.229","0","1.04","0"
"02/06/2020 03:14:45","02/05/2020 20:14:45","MiningRigRentals","CryptoNightTurtle","BTC","9686.22","27.5065","27.5065","6.9398","0.255","0","1.158","0"
"02/06/2020 03:15:50","02/05/2020 20:15:50","MiningRigRentals","CryptoNightTurtle","BTC","9686.83","25.9198","25.9198","6.539","0.241","0","1.091","0"
"02/06/2020 03:17:08","02/05/2020 20:17:08","MiningRigRentals","CryptoNightTurtle","BTC","9687","30.9042","30.9042","7.7963","0.287","0","1.301","0"
"02/06/2020 03:18:13","02/05/2020 20:18:13","MiningRigRentals","CryptoNightTurtle","BTC","9687.33","25.5767","25.5767","6.4519","0.237","0","1.076","0"
"02/06/2020 03:19:30","02/05/2020 20:19:30","MiningRigRentals","CryptoNightTurtle","BTC","9697.78","30.6726","30.6726","7.729","0.285","0","1.291","0"
"02/06/2020 03:20:41","02/05/2020 20:20:41","MiningRigRentals","CryptoNightTurtle","BTC","9698.88","27.8241","27.8241","7.0104","0.258","0","1.171","0"
"02/06/2020 03:21:54","02/05/2020 20:21:54","MiningRigRentals","CryptoNightTurtle","BTC","9693.06","29.2144","29.2144","7.3651","0.271","0","1.23","0"
"02/06/2020 03:23:03","02/05/2020 20:23:03","MiningRigRentals","CryptoNightTurtle","BTC","9693.22","27.2237","27.2237","6.8631","0.253","0","1.146","0"
"02/06/2020 03:24:10","02/05/2020 20:24:10","MiningRigRentals","CryptoNightTurtle","BTC","9698.02","26.5099","26.5099","6.6809","0.246","0","1.116","0"
"02/06/2020 03:25:22","02/05/2020 20:25:22","MiningRigRentals","CryptoNightTurtle","BTC","9704.92","28.5337","28.5337","7.1685","0.264","0","1.198","0"
"02/06/2020 03:26:39","02/05/2020 20:26:39","MiningRigRentals","CryptoNightTurtle","BTC","9699.12","30.3989","30.3989","7.6417","0.282","0","1.276","0"
"02/06/2020 03:27:44","02/05/2020 20:27:44","MiningRigRentals","CryptoNightTurtle","BTC","9690.48","25.9928","25.9928","6.5405","0.241","0","1.091","0"
"02/06/2020 03:28:52","02/05/2020 20:28:52","MiningRigRentals","CryptoNightTurtle","BTC","9690.48","26.8968","26.8968","6.7679","0.249","0","1.129","0"
"02/06/2020 03:30:00","02/05/2020 20:30:00","MiningRigRentals","CryptoNightTurtle","BTC","9690.02","27.052","27.052","6.8073","0.251","0","1.136","0"
"02/06/2020 03:31:07","02/05/2020 20:31:07","MiningRigRentals","CryptoNightTurtle","BTC","9690.02","26.7182","26.7182","6.7233","0.247","0","1.122","0"
"02/06/2020 03:32:20","02/05/2020 20:32:20","MiningRigRentals","CryptoNightTurtle","BTC","9689.72","28.9331","28.9331","7.2809","0.268","0","1.215","0"
"02/06/2020 03:33:29","02/05/2020 20:33:29","MiningRigRentals","CryptoNightTurtle","BTC","9676.74","27.1601","27.1601","6.8459","0.252","0","1.14","0"
"02/06/2020 03:34:37","02/05/2020 20:34:37","MiningRigRentals","CryptoNightTurtle","BTC","9673.98","27.1132","27.1132","6.836","0.251","0","1.138","0"
"02/06/2020 03:35:49","02/05/2020 20:35:49","MiningRigRentals","CryptoNightTurtle","BTC","9673.98","28.5214","28.5214","7.1911","0.264","0","1.197","0"
"02/06/2020 03:36:58","02/05/2020 20:36:58","MiningRigRentals","CryptoNightTurtle","BTC","9669.48","27.3962","27.3962","6.9072","0.254","0","1.15","0"
"02/06/2020 03:38:11","02/05/2020 20:38:11","MiningRigRentals","CryptoNightTurtle","BTC","9672.24","28.9067","28.9067","7.286","0.268","0","1.214","0"
"02/06/2020 03:39:16","02/05/2020 20:39:16","MiningRigRentals","CryptoNightTurtle","BTC","9674","26.008","26.008","6.5542","0.241","0","1.092","0"
"02/06/2020 03:40:22","02/05/2020 20:40:22","MiningRigRentals","CryptoNightTurtle","BTC","9674","26.1419","26.1419","6.5879","0.242","0","1.098","0"
"02/06/2020 03:41:28","02/05/2020 20:41:28","MiningRigRentals","CryptoNightTurtle","BTC","9674","26.2233","26.2233","6.6084","0.243","0","1.101","0"
"02/06/2020 03:42:33","02/05/2020 20:42:33","MiningRigRentals","CryptoNightTurtle","BTC","9674","25.8582","25.8582","6.5164","0.239","0","1.086","0"
"02/06/2020 03:43:41","02/05/2020 20:43:41","MiningRigRentals","CryptoNightTurtle","BTC","9674","27.0918","27.0918","6.8272","0.251","0","1.137","0"
"02/06/2020 03:44:48","02/05/2020 20:44:48","MiningRigRentals","CryptoNightTurtle","BTC","9663.48","26.4785","26.4785","6.6803","0.245","0","1.112","0"
"02/06/2020 03:45:58","02/05/2020 20:45:58","MiningRigRentals","CryptoNightTurtle","BTC","9663.48","27.8316","27.8316","6.9954","0.257","0","1.164","0"
"02/06/2020 03:47:05","02/05/2020 20:47:05","MiningRigRentals","CryptoNightTurtle","BTC","9660.56","26.7534","26.7534","6.7264","0.247","0","1.119","0"
"02/06/2020 03:48:20","02/05/2020 20:48:20","MiningRigRentals","CryptoNightTurtle","BTC","9660.56","29.8024","29.8024","7.493","0.275","0","1.247","0"
"02/06/2020 03:49:31","02/05/2020 20:49:31","MiningRigRentals","CryptoNightTurtle","BTC","9670","28.1901","28.1901","7.0804","0.26","0","1.179","0"
"02/06/2020 03:50:39","02/05/2020 20:50:39","MiningRigRentals","CryptoNightTurtle","BTC","9664.94","27.2215","27.2215","6.8407","0.251","0","1.139","0"
"02/06/2020 03:51:49","02/05/2020 20:51:49","MiningRigRentals","CryptoNightTurtle","BTC","9669","27.9393","27.9393","7.0181","0.258","0","1.169","0"
"02/06/2020 03:52:55","02/05/2020 20:52:55","MiningRigRentals","CryptoNightTurtle","BTC","9669.78","26.4137","26.4137","6.6339","0.244","0","1.105","0"
"02/06/2020 03:54:04","02/05/2020 20:54:04","MiningRigRentals","CryptoNightTurtle","BTC","9670","27.2775","27.2775","6.8507","0.252","0","1.141","0"
"02/06/2020 03:55:17","02/05/2020 20:55:17","MiningRigRentals","CryptoNightTurtle","BTC","9675.33","28.9757","28.9757","7.2732","0.267","0","1.212","0"
"02/06/2020 03:56:22","02/05/2020 20:56:22","MiningRigRentals","CryptoNightTurtle","BTC","9675.58","26.2214","26.2214","6.5816","0.242","0","1.097","0"
"02/06/2020 03:57:27","02/05/2020 20:57:27","MiningRigRentals","CryptoNightTurtle","BTC","9675.58","25.672","25.672","6.4437","0.237","0","1.074","0"
"02/06/2020 03:58:30","02/05/2020 20:58:30","MiningRigRentals","CryptoNightTurtle","BTC","9675.58","25.3094","25.3094","6.3527","0.233","0","1.059","0"
"02/06/2020 03:59:40","02/05/2020 20:59:40","MiningRigRentals","CryptoNightTurtle","BTC","9682.72","27.9321","27.9321","7.0058","0.258","0","1.168","0"
"02/06/2020 04:00:47","02/05/2020 21:00:47","MiningRigRentals","CryptoNightTurtle","BTC","9675","26.6537","26.6537","6.6908","0.246","0","1.115","0"
"02/06/2020 04:02:01","02/05/2020 21:02:01","MiningRigRentals","CryptoNightTurtle","BTC","9675","29.3404","29.3404","7.3652","0.271","0","1.227","0"
"02/06/2020 04:03:13","02/05/2020 21:03:13","MiningRigRentals","CryptoNightTurtle","BTC","9675","28.888","28.888","7.2516","0.267","0","1.208","0"
"02/06/2020 04:06:56","02/05/2020 21:06:56","MoneroOcean","Cuckaroo29s","XMR","9678.5","8.1188","8.1188","3.3336","0.123","0","0.749","0"
"02/06/2020 04:06:57","02/05/2020 21:06:57","NiceHash","Ethash","BTC","9678.5","1.5129","1.5129","0.7028","0.026","0","0.418","0"
"02/06/2020 04:09:17","02/05/2020 21:09:17","MoneroOcean","Cuckaroo29s","XMR","9688.62","24.6822","24.6822","10.4032","0.383","0","2.341","0"
"02/06/2020 04:09:17","02/05/2020 21:09:17","NiceHash","Ethash","BTC","9688.62","8.3442","8.3442","3.9209","0.144","0","2.336","0"
"02/06/2020 04:11:36","02/05/2020 21:11:36","MoneroOcean","Cuckaroo29s","XMR","9684","24.0495","24.0495","10.3274","0.38","0","2.322","0"
"02/06/2020 04:11:36","02/05/2020 21:11:36","NiceHash","Ethash","BTC","9684","8.2727","8.2727","3.9006","0.143","0","2.322","0"
"02/06/2020 04:13:58","02/05/2020 21:13:58","MoneroOcean","Cuckaroo29s","XMR","9685.52","24.0828","24.0828","10.5181","0.387","0","2.364","0"
"02/06/2020 04:13:58","02/05/2020 21:13:58","NiceHash","Ethash","BTC","9685.52","8.4156","8.4156","3.9703","0.146","0","2.364","0"
"02/06/2020 04:16:23","02/05/2020 21:16:23","MoneroOcean","Cuckaroo29s","XMR","9694.86","24.5763","24.5763","10.7185","0.395","0","2.412","0"
"02/06/2020 04:16:23","02/05/2020 21:16:23","NiceHash","Ethash","BTC","9694.86","8.5763","8.5763","4.0481","0.149","0","2.413","0"
"02/06/2020 04:18:50","02/05/2020 21:18:50","MoneroOcean","Cuckaroo29s","XMR","9699","24.9006","24.9006","10.8548","0.4","0","2.445","0"
"02/06/2020 04:18:50","02/05/2020 21:18:50","NiceHash","Ethash","BTC","9699","8.6789","8.6789","4.1003","0.151","0","2.445","0"
"02/06/2020 04:21:14","02/05/2020 21:21:14","MoneroOcean","Cuckaroo29s","XMR","9703","23.0034","23.0034","10.7132","0.395","0","2.414","0"
"02/06/2020 04:21:14","02/05/2020 21:21:14","NiceHash","Ethash","BTC","9703","8.5718","8.5718","4.0469","0.149","0","2.414","0"
"02/06/2020 04:23:46","02/05/2020 21:23:46","MoneroOcean","Cuckaroo29s","XMR","9681.38","26.5925","26.5925","11.2269","0.413","0","2.524","0"
"02/06/2020 04:23:46","02/05/2020 21:23:46","NiceHash","Ethash","BTC","9681.38","8.9494","8.9494","4.2404","0.156","0","2.524","0"
"02/06/2020 04:26:18","02/05/2020 21:26:18","MoneroOcean","Cuckaroo29s","XMR","9688","26.3216","26.3216","11.3028","0.416","0","2.543","0"
"02/06/2020 04:26:18","02/05/2020 21:26:18","NiceHash","Ethash","BTC","9688","9.0318","9.0318","4.2709","0.157","0","2.544","0"
"02/06/2020 04:28:47","02/05/2020 21:28:47","MoneroOcean","Cuckaroo29s","XMR","9688","25.6286","25.6286","11.0083","0.405","0","2.477","0"
"02/06/2020 04:28:47","02/05/2020 21:28:47","NiceHash","Ethash","BTC","9688","8.8412","8.8412","4.1579","0.153","0","2.476","0"
"02/06/2020 04:31:10","02/05/2020 21:31:10","MoneroOcean","Cuckaroo29s","XMR","9698.9","22.682","22.682","10.5892","0.39","0","2.385","0"
"02/06/2020 04:31:10","02/05/2020 21:31:10","NiceHash","Ethash","BTC","9698.9","8.4799","8.4799","3.9997","0.147","0","2.385","0"
"02/06/2020 04:33:32","02/05/2020 21:33:32","MoneroOcean","Cuckaroo29s","XMR","9698.9","21.7213","21.7213","10.4778","0.386","0","2.359","0"
"02/06/2020 04:33:32","02/05/2020 21:33:32","NiceHash","Ethash","BTC","9698.9","8.429","8.429","3.9579","0.146","0","2.36","0"
"02/06/2020 04:35:57","02/05/2020 21:35:57","MoneroOcean","Cuckaroo29s","XMR","9707.8","21.9153","21.9153","10.7341","0.396","0","2.419","0"
"02/06/2020 04:35:57","02/05/2020 21:35:57","NiceHash","Ethash","BTC","9707.8","8.6033","8.6033","4.0518","0.149","0","2.418","0"
"02/06/2020 04:38:22","02/05/2020 21:38:22","MoneroOcean","Cuckaroo29s","XMR","9707.8","19.5786","19.5786","10.7262","0.395","0","2.419","0"
"02/06/2020 04:38:22","02/05/2020 21:38:22","NiceHash","Ethash","BTC","9707.8","8.594","8.594","4.054","0.149","0","2.419","0"
"02/06/2020 04:41:00","02/05/2020 21:41:00","MoneroOcean","Cuckaroo29s","XMR","9706.36","21.3662","21.3662","11.6901","0.431","0","2.636","0"
"02/06/2020 04:41:00","02/05/2020 21:41:00","NiceHash","Ethash","BTC","9706.36","9.3821","9.3821","4.4193","0.163","0","2.637","0"
"02/06/2020 04:43:26","02/05/2020 21:43:26","MoneroOcean","Cuckaroo29s","XMR","9706.36","19.4387","19.4387","10.7918","0.398","0","2.434","0"
"02/06/2020 04:43:26","02/05/2020 21:43:26","NiceHash","Ethash","BTC","9706.36","8.6963","8.6963","4.0778","0.15","0","2.433","0"
"02/06/2020 04:45:53","02/05/2020 21:45:53","MoneroOcean","Cuckaroo29s","XMR","9700.04","18.824","18.824","10.8582","0.4","0","2.447","0"
"02/06/2020 04:45:53","02/05/2020 21:45:53","NiceHash","Ethash","BTC","9700.04","8.7357","8.7357","4.103","0.151","0","2.447","0"
"02/06/2020 04:48:26","02/05/2020 21:48:26","MoneroOcean","Cuckaroo29s","XMR","9708.5","20.7195","20.7195","11.3189","0.417","0","2.553","0"
"02/06/2020 04:48:26","02/05/2020 21:48:26","NiceHash","Ethash","BTC","9708.5","9.0897","9.0897","4.2765","0.158","0","2.553","0"
"02/06/2020 04:50:55","02/05/2020 21:50:55","MoneroOcean","Cuckaroo29s","XMR","9708.5","19.2495","19.2495","10.9591","0.404","0","2.472","0"
"02/06/2020 04:50:55","02/05/2020 21:50:55","NiceHash","Ethash","BTC","9708.5","8.7855","8.7855","4.142","0.153","0","2.472","0"
"02/06/2020 04:53:24","02/05/2020 21:53:24","MoneroOcean","Cuckaroo29s","XMR","9719.94","19.402","19.402","11.0452","0.407","0","2.492","0"
"02/06/2020 04:53:24","02/05/2020 21:53:24","NiceHash","Ethash","BTC","9719.94","8.887","8.887","4.1734","0.154","0","2.492","0"
"02/06/2020 04:56:00","02/05/2020 21:56:00","MoneroOcean","Cuckaroo29s","XMR","9705.06","20.3109","20.3109","11.5781","0.426","0","2.608","0"
"02/06/2020 04:56:01","02/05/2020 21:56:01","NiceHash","Ethash","BTC","9705.06","9.2815","9.2815","4.3751","0.161","0","2.608","0"
"02/06/2020 04:59:34","02/05/2020 21:59:34","HeroMiners","CryptoNightLiteUpx2","UPX","9699.4","4.3289","4.3289","2.2726","0.084","0","0.396","0"
"02/06/2020 05:02:04","02/05/2020 22:02:04","HeroMiners","CryptoNightLiteUpx2","UPX","9690.04","27.1679","27.1679","14.2209","0.523","0","2.503","0"
"02/06/2020 05:17:00","02/05/2020 22:17:00","NiceHash","Ethash","BTC","9685.84","4.8524","4.8524","2.3543","0.087","0","0.396","0"
"02/06/2020 05:19:22","02/05/2020 22:19:22","NiceHash","Ethash","BTC","9685.84","26.7677","26.7677","14.1261","0.52","0","2.374","0"
"02/06/2020 05:23:03","02/05/2020 22:23:03","MoneroOcean","Cuckaroo29s","XMR","9630.04","7.2093","7.2093","3.2563","0.119","0","0.728","0"
"02/06/2020 05:23:03","02/05/2020 22:23:03","NiceHash","Ethash","BTC","9630.04","1.5391","1.5391","0.7168","0.026","0","0.424","0"
"02/06/2020 05:25:30","02/05/2020 22:25:30","MoneroOcean","Cuckaroo29s","XMR","9630.04","22.9979","22.9979","10.9574","0.401","0","2.452","0"
"02/06/2020 05:25:30","02/05/2020 22:25:30","NiceHash","Ethash","BTC","9630.04","8.798","8.798","4.1432","0.152","0","2.452","0"
"02/06/2020 05:28:03","02/05/2020 22:28:03","MoneroOcean","Cuckaroo29s","XMR","9655.04","23.8678","23.8678","11.3361","0.416","0","2.544","0"
"02/06/2020 05:28:03","02/05/2020 22:28:03","NiceHash","Ethash","BTC","9655.04","9.0928","9.0928","4.2857","0.157","0","2.544","0"
"02/06/2020 05:30:29","02/05/2020 22:30:29","MoneroOcean","Cuckaroo29s","XMR","9655.04","22.7914","22.7914","10.8251","0.397","0","2.429","0"
"02/06/2020 05:30:29","02/05/2020 22:30:29","NiceHash","Ethash","BTC","9655.04","8.6816","8.6816","4.0926","0.15","0","2.429","0"
"02/06/2020 05:32:52","02/05/2020 22:32:52","MoneroOcean","Cuckaroo29s","XMR","9656.4","22.3821","22.3821","10.6374","0.39","0","2.387","0"
"02/06/2020 05:32:52","02/05/2020 22:32:52","NiceHash","Ethash","BTC","9656.4","8.5528","8.5528","4.0209","0.147","0","2.387","0"
"02/06/2020 05:35:26","02/05/2020 22:35:26","MoneroOcean","Cuckaroo29s","XMR","9656.4","23.6573","23.6573","11.43","0.419","0","2.564","0"
"02/06/2020 05:35:26","02/05/2020 22:35:26","NiceHash","Ethash","BTC","9656.4","9.1564","9.1564","4.3203","0.158","0","2.565","0"
"02/06/2020 05:37:51","02/05/2020 22:37:51","MoneroOcean","Cuckaroo29s","XMR","9656.4","22.3191","22.3191","10.7866","0.396","0","2.42","0"
"02/06/2020 05:37:51","02/05/2020 22:37:51","NiceHash","Ethash","BTC","9656.4","8.6287","8.6287","4.0761","0.15","0","2.42","0"
"02/06/2020 05:40:12","02/05/2020 22:40:12","MoneroOcean","Cuckaroo29s","XMR","9656.4","20.93","20.93","10.4446","0.383","0","2.343","0"
"02/06/2020 05:40:12","02/05/2020 22:40:12","NiceHash","Ethash","BTC","9656.4","8.3491","8.3491","3.947","0.145","0","2.343","0"
"02/06/2020 05:42:38","02/05/2020 22:42:38","MoneroOcean","Cuckaroo29s","XMR","9631.77","22.4709","22.4709","10.8945","0.399","0","2.437","0"
"02/06/2020 05:42:38","02/05/2020 22:42:38","NiceHash","Ethash","BTC","9631.77","8.6976","8.6976","4.1194","0.151","0","2.439","0"
"02/06/2020 05:45:17","02/05/2020 22:45:17","MoneroOcean","Cuckaroo29s","XMR","9631.77","24.4432","24.4432","11.8415","0.433","0","2.648","0"
"02/06/2020 05:45:17","02/05/2020 22:45:17","NiceHash","Ethash","BTC","9631.77","9.4418","9.4418","4.47","0.164","0","2.647","0"
"02/06/2020 05:47:49","02/05/2020 22:47:49","MoneroOcean","Cuckaroo29s","XMR","9631.77","22.6357","22.6357","11.3279","0.414","0","2.533","0"
"02/06/2020 05:47:49","02/05/2020 22:47:49","NiceHash","Ethash","BTC","9631.77","9.0306","9.0306","4.2796","0.157","0","2.534","0"
"02/06/2020 05:50:13","02/05/2020 22:50:13","MoneroOcean","Cuckaroo29s","XMR","9637.94","21.5652","21.5652","10.7811","0.395","0","2.412","0"
"02/06/2020 05:50:13","02/05/2020 22:50:13","NiceHash","Ethash","BTC","9637.94","8.5911","8.5911","4.0706","0.149","0","2.412","0"
"02/06/2020 05:52:40","02/05/2020 22:52:40","MoneroOcean","Cuckaroo29s","XMR","9637.94","22.1615","22.1615","10.9052","0.399","0","2.44","0"
"02/06/2020 05:52:40","02/05/2020 22:52:40","NiceHash","Ethash","BTC","9637.94","8.6736","8.6736","4.1177","0.151","0","2.439","0"
"02/06/2020 05:55:10","02/05/2020 22:55:10","MoneroOcean","Cuckaroo29s","XMR","9637.94","21.7434","21.7434","11.1994","0.41","0","2.505","0"
"02/06/2020 05:55:10","02/05/2020 22:55:10","NiceHash","Ethash","BTC","9637.94","8.9054","8.9054","4.2286","0.155","0","2.505","0"
"02/06/2020 05:57:34","02/05/2020 22:57:34","MoneroOcean","Cuckaroo29s","XMR","9637.94","19.648","19.648","10.7104","0.392","0","2.396","0"
"02/06/2020 05:57:34","02/05/2020 22:57:34","NiceHash","Ethash","BTC","9637.94","8.5146","8.5146","4.0434","0.148","0","2.395","0"
"02/06/2020 06:00:01","02/05/2020 23:00:01","MoneroOcean","Cuckaroo29s","XMR","9627.06","20.0603","20.0603","10.962","0.401","0","2.449","0"
"02/06/2020 06:00:01","02/05/2020 23:00:01","NiceHash","Ethash","BTC","9627.06","8.7124","8.7124","4.1387","0.151","0","2.449","0"
"02/06/2020 06:02:25","02/05/2020 23:02:25","MoneroOcean","Cuckaroo29s","XMR","9627.06","19.7298","19.7298","10.7746","0.394","0","2.407","0"
"02/06/2020 06:02:25","02/05/2020 23:02:25","NiceHash","Ethash","BTC","9627.06","8.5587","8.5587","4.0666","0.149","0","2.406","0"
"02/06/2020 06:04:52","02/05/2020 23:04:52","MoneroOcean","Cuckaroo29s","XMR","9627.06","19.7518","19.7518","10.9492","0.4","0","2.445","0"
"02/06/2020 06:04:52","02/05/2020 23:04:52","NiceHash","Ethash","BTC","9627.06","8.6956","8.6956","4.1326","0.151","0","2.445","0"
"02/06/2020 06:07:21","02/05/2020 23:07:21","MoneroOcean","Cuckaroo29s","XMR","9627.06","20.0772","20.0772","11.122","0.407","0","2.484","0"
"02/06/2020 06:07:21","02/05/2020 23:07:21","NiceHash","Ethash","BTC","9627.06","8.8263","8.8263","4.1973","0.153","0","2.484","0"
"02/06/2020 06:09:43","02/05/2020 23:09:43","MoneroOcean","Cuckaroo29s","XMR","9627.06","21.9013","21.9013","10.6294","0.389","0","2.373","0"
"02/06/2020 06:09:43","02/05/2020 23:09:43","NiceHash","Ethash","BTC","9627.06","8.435","8.435","4.0106","0.147","0","2.373","0"
"02/06/2020 06:12:06","02/05/2020 23:12:06","MoneroOcean","Cuckaroo29s","XMR","9644.88","21.6566","21.6566","10.651","0.39","0","2.382","0"
"02/06/2020 06:12:06","02/05/2020 23:12:06","NiceHash","Ethash","BTC","9644.88","8.463","8.463","4.0183","0.147","0","2.382","0"
"02/06/2020 06:14:34","02/05/2020 23:14:34","MoneroOcean","Cuckaroo29s","XMR","9644.88","21.6919","21.6919","11.0015","0.403","0","2.46","0"
"02/06/2020 06:14:34","02/05/2020 23:14:34","NiceHash","Ethash","BTC","9644.88","8.7411","8.7411","4.1502","0.152","0","2.46","0"
"02/06/2020 06:17:11","02/05/2020 23:17:11","MoneroOcean","Cuckaroo29s","XMR","9644.88","23.0956","23.0956","11.7088","0.429","0","2.619","0"
"02/06/2020 06:17:11","02/05/2020 23:17:11","NiceHash","Ethash","BTC","9644.88","9.3061","9.3061","4.4186","0.162","0","2.619","0"
"02/06/2020 06:19:35","02/05/2020 23:19:35","MoneroOcean","Cuckaroo29s","XMR","9644.88","20.8646","20.8646","10.739","0.393","0","2.402","0"
"02/06/2020 06:19:35","02/05/2020 23:19:35","NiceHash","Ethash","BTC","9644.88","8.5415","8.5415","4.0526","0.148","0","2.402","0"
"02/06/2020 06:22:11","02/05/2020 23:22:11","MoneroOcean","Cuckaroo29s","XMR","9651.44","22.8408","22.8408","11.5718","0.424","0","2.59","0"
"02/06/2020 06:22:11","02/05/2020 23:22:11","NiceHash","Ethash","BTC","9651.44","9.2141","9.2141","4.3659","0.16","0","2.59","0"
"02/06/2020 06:24:41","02/05/2020 23:24:41","MoneroOcean","Cuckaroo29s","XMR","9651.44","22.194","22.194","11.2422","0.412","0","2.517","0"
"02/06/2020 06:24:42","02/05/2020 23:24:42","NiceHash","Ethash","BTC","9651.44","8.9521","8.9521","4.2435","0.156","0","2.517","0"
"02/06/2020 06:27:08","02/05/2020 23:27:08","MoneroOcean","Cuckaroo29s","XMR","9651.44","21.7981","21.7981","10.8766","0.399","0","2.435","0"
"02/06/2020 06:27:08","02/05/2020 23:27:08","NiceHash","Ethash","BTC","9651.44","8.6609","8.6609","4.1031","0.15","0","2.434","0"
"02/06/2020 06:29:38","02/05/2020 23:29:38","MoneroOcean","Cuckaroo29s","XMR","9651.44","22.1688","22.1688","11.2258","0.411","0","2.513","0"
"02/06/2020 06:29:38","02/05/2020 23:29:38","NiceHash","Ethash","BTC","9651.44","8.9368","8.9368","4.2357","0.155","0","2.513","0"
"02/06/2020 06:32:07","02/05/2020 23:32:07","MoneroOcean","Cuckaroo29s","XMR","9664.83","21.851","21.851","11.0519","0.406","0","2.477","0"
"02/06/2020 06:32:07","02/05/2020 23:32:07","NiceHash","Ethash","BTC","9664.83","8.8194","8.8194","4.1695","0.153","0","2.477","0"
"02/06/2020 06:34:30","02/05/2020 23:34:30","MoneroOcean","Cuckaroo29s","XMR","9664.83","21.0917","21.0917","10.6657","0.392","0","2.39","0"
"02/06/2020 06:34:30","02/05/2020 23:34:30","NiceHash","Ethash","BTC","9664.83","8.6777","8.6777","4.0238","0.148","0","2.39","0"
"02/06/2020 06:37:03","02/05/2020 23:37:03","MoneroOcean","Cuckaroo29s","XMR","9664.83","22.7901","22.7901","11.3602","0.417","0","2.546","0"
"02/06/2020 06:37:03","02/05/2020 23:37:03","NiceHash","Ethash","BTC","9664.83","9.8861","9.8861","4.2851","0.157","0","2.546","0"
"02/06/2020 06:39:29","02/05/2020 23:39:29","MoneroOcean","Cuckaroo29s","XMR","9630.54","23.6421","23.6421","10.9181","0.399","0","2.437","0"
"02/06/2020 06:39:29","02/05/2020 23:39:29","NiceHash","Ethash","BTC","9630.54","9.8056","9.8056","4.1177","0.151","0","2.437","0"
"02/06/2020 06:41:56","02/05/2020 23:41:56","MoneroOcean","Cuckaroo29s","XMR","9630.54","23.0526","23.0526","10.968","0.401","0","2.448","0"
"02/06/2020 06:41:56","02/05/2020 23:41:56","NiceHash","Ethash","BTC","9630.54","9.2935","9.2935","4.1368","0.151","0","2.449","0"
"02/06/2020 06:44:31","02/05/2020 23:44:31","MoneroOcean","Cuckaroo29s","XMR","9584.88","24.6117","24.6117","11.601","0.422","0","2.578","0"
"02/06/2020 06:44:31","02/05/2020 23:44:31","NiceHash","Ethash","BTC","9584.88","9.4779","9.4779","4.3753","0.159","0","2.578","0"
"02/06/2020 06:46:56","02/05/2020 23:46:56","MoneroOcean","Cuckaroo29s","XMR","9606.82","23.1566","23.1566","10.8794","0.397","0","2.423","0"
"02/06/2020 06:46:56","02/05/2020 23:46:56","NiceHash","Ethash","BTC","9606.82","8.7593","8.7593","4.1028","0.15","0","2.423","0"
"02/06/2020 06:49:24","02/05/2020 23:49:24","MoneroOcean","Cuckaroo29s","XMR","9611.94","22.7742","22.7742","11.0594","0.404","0","2.464","0"
"02/06/2020 06:49:24","02/05/2020 23:49:24","NiceHash","Ethash","BTC","9611.94","9.7731","9.7731","4.1706","0.152","0","2.464","0"
"02/06/2020 06:52:54","02/05/2020 23:52:54","HeroMiners","CryptoNightLiteUpx2","UPX","9617.62","3.8429","3.8429","1.8352","0.067","0","0.406","0"
"02/06/2020 06:52:54","02/05/2020 23:52:54","NiceHash","Ethash","BTC","9617.62","13.1893","13.1893","5.9233","0.216","0","3.502","0"
"02/06/2020 06:55:25","02/05/2020 23:55:25","HeroMiners","CryptoNightLiteUpx2","UPX","9617.62","23.8596","23.8596","11.3439","0.414","0","2.511","0"
"02/06/2020 06:55:25","02/05/2020 23:55:25","NiceHash","Ethash","BTC","9617.62","9.0908","9.0908","4.247","0.155","0","2.511","0"
"02/06/2020 06:57:47","02/05/2020 23:57:47","HeroMiners","CryptoNightLiteUpx2","UPX","9617.62","22.7346","22.7346","10.7388","0.392","0","2.377","0"
"02/06/2020 06:57:48","02/05/2020 23:57:48","NiceHash","Ethash","BTC","9617.62","8.5319","8.5319","4.0202","0.147","0","2.376","0"
"02/06/2020 07:00:10","02/06/2020 00:00:10","HeroMiners","CryptoNightLiteUpx2","UPX","9606.72","22.3662","22.3662","10.7115","0.391","0","2.368","0"
"02/06/2020 07:00:10","02/06/2020 00:00:10","NiceHash","Ethash","BTC","9606.72","8.4653","8.4653","4.0102","0.146","0","2.368","0"
"02/06/2020 07:02:37","02/06/2020 00:02:37","HeroMiners","CryptoNightLiteUpx2","UPX","9606.72","23.1243","23.1243","11.1301","0.406","0","2.46","0"
"02/06/2020 07:02:37","02/06/2020 00:02:37","NiceHash","Ethash","BTC","9606.72","8.7733","8.7733","4.1666","0.152","0","2.46","0"
"02/06/2020 07:05:04","02/06/2020 00:05:04","HeroMiners","CryptoNightLiteUpx2","UPX","9606.72","23.0584","23.0584","11.0988","0.405","0","2.453","0"
"02/06/2020 07:05:04","02/06/2020 00:05:04","NiceHash","Ethash","BTC","9606.72","8.7545","8.7545","4.1557","0.152","0","2.453","0"
