"Date","Date_UTC","PoolName","Algorithm","Currency","Rate","Profit","ProfitApi","Cost","Power","Penalty","Duration","Donation"
"02/08/2020 00:13:46","02/07/2020 17:13:46","MiningRigRentals","CryptoNightTurtle","BTC","9774.76","31.4628","31.4628","7.0311","0.261","0","1.184","0"
"02/08/2020 00:14:58","02/07/2020 17:14:58","MiningRigRentals","CryptoNightTurtle","BTC","9774.76","31.8047","31.8047","7.1075","0.264","0","1.197","0"
"02/08/2020 00:16:08","02/07/2020 17:16:08","MiningRigRentals","CryptoNightTurtle","BTC","9774.76","30.8807","30.8807","6.901","0.256","0","1.162","0"
"02/08/2020 00:17:18","02/07/2020 17:17:18","MiningRigRentals","CryptoNightTurtle","BTC","9807.88","31.0046","31.0046","6.9173","0.257","0","1.167","0"
"02/08/2020 00:18:26","02/07/2020 17:18:26","MiningRigRentals","CryptoNightTurtle","BTC","9774.76","30.4442","30.4442","6.8034","0.253","0","1.146","0"
"02/08/2020 00:19:37","02/07/2020 17:19:37","MiningRigRentals","CryptoNightTurtle","BTC","9774.76","31.2789","31.2789","6.9899","0.26","0","1.177","0"
"02/08/2020 00:20:49","02/07/2020 17:20:49","MiningRigRentals","CryptoNightTurtle","BTC","9779.54","31.78","31.78","7.0972","0.264","0","1.196","0"
"02/08/2020 00:21:58","02/07/2020 17:21:58","MiningRigRentals","CryptoNightTurtle","BTC","9779.54","30.4953","30.4953","6.8103","0.253","0","1.147","0"
"02/08/2020 00:23:10","02/07/2020 17:23:10","MiningRigRentals","CryptoNightTurtle","BTC","9779.54","31.9911","31.9911","7.1444","0.266","0","1.204","0"
"02/08/2020 00:24:21","02/07/2020 17:24:21","MiningRigRentals","CryptoNightTurtle","BTC","9779.54","31.4591","31.4591","7.0256","0.261","0","1.184","0"
"02/08/2020 00:25:28","02/07/2020 17:25:28","MiningRigRentals","CryptoNightTurtle","BTC","9779.54","29.6886","29.6886","6.6302","0.246","0","1.117","0"
"02/08/2020 00:26:33","02/07/2020 17:26:33","MiningRigRentals","CryptoNightTurtle","BTC","9779.54","28.8089","28.8089","6.4363","0.239","0","1.084","0"
"02/08/2020 00:27:51","02/07/2020 17:27:51","MiningRigRentals","CryptoNightTurtle","BTC","9779.54","34.3423","34.3423","7.6725","0.285","0","1.293","0"
"02/08/2020 00:29:03","02/07/2020 17:29:03","MiningRigRentals","CryptoNightTurtle","BTC","9777.9","31.885","31.885","7.126","0.265","0","1.2","0"
"02/08/2020 00:30:16","02/07/2020 17:30:16","MiningRigRentals","CryptoNightTurtle","BTC","9777.9","32.4918","32.4918","7.2616","0.27","0","1.223","0"
"02/08/2020 00:31:23","02/07/2020 17:31:23","MiningRigRentals","CryptoNightTurtle","BTC","9777.9","29.6272","29.6272","6.6214","0.246","0","1.115","0"
"02/08/2020 00:32:34","02/07/2020 17:32:34","MiningRigRentals","CryptoNightTurtle","BTC","9777.9","31.2886","31.2886","6.9927","0.26","0","1.178","0"
"02/08/2020 00:33:39","02/07/2020 17:33:39","MiningRigRentals","CryptoNightTurtle","BTC","9777.9","28.857","28.857","6.4493","0.24","0","1.086","0"
"02/08/2020 00:34:49","02/07/2020 17:34:49","MiningRigRentals","CryptoNightTurtle","BTC","9777.9","31.3227","31.3227","7.0003","0.26","0","1.179","0"
"02/08/2020 00:35:56","02/07/2020 17:35:56","MiningRigRentals","CryptoNightTurtle","BTC","9777.9","29.3405","29.3405","6.5573","0.244","0","1.104","0"
"02/08/2020 00:37:00","02/07/2020 17:37:00","MiningRigRentals","CryptoNightTurtle","BTC","9777.9","28.2982","28.2982","6.3244","0.235","0","1.065","0"
"02/08/2020 00:38:04","02/07/2020 17:38:04","MiningRigRentals","CryptoNightTurtle","BTC","9777.9","28.6733","28.6733","6.4082","0.238","0","1.079","0"
"02/08/2020 00:39:09","02/07/2020 17:39:09","MiningRigRentals","CryptoNightTurtle","BTC","9781.64","28.437","28.437","6.3525","0.236","0","1.07","0"
"02/08/2020 00:40:13","02/07/2020 17:40:13","MiningRigRentals","CryptoNightTurtle","BTC","9781.64","28.353","28.353","6.3337","0.235","0","1.067","0"
"02/08/2020 00:41:16","02/07/2020 17:41:16","MiningRigRentals","CryptoNightTurtle","BTC","9781.64","27.9321","27.9321","6.2397","0.232","0","1.051","0"
"02/08/2020 00:42:22","02/07/2020 17:42:22","MiningRigRentals","CryptoNightTurtle","BTC","9781.64","29.2788","29.2788","6.5405","0.243","0","1.102","0"
"02/08/2020 00:43:26","02/07/2020 17:43:26","MiningRigRentals","CryptoNightTurtle","BTC","9781.64","28.2852","28.2852","6.3186","0.235","0","1.065","0"
"02/08/2020 00:44:30","02/07/2020 17:44:30","MiningRigRentals","CryptoNightTurtle","BTC","9781.64","28.6194","28.6194","6.3932","0.238","0","1.077","0"
"02/08/2020 00:45:37","02/07/2020 17:45:37","MiningRigRentals","CryptoNightTurtle","BTC","9781.64","29.3681","29.3681","6.5413","0.243","0","1.102","0"
"02/08/2020 00:46:43","02/07/2020 17:46:43","MiningRigRentals","CryptoNightTurtle","BTC","9781.64","29.4833","29.4833","6.5669","0.244","0","1.107","0"
"02/08/2020 00:47:47","02/07/2020 17:47:47","MiningRigRentals","CryptoNightTurtle","BTC","9781.64","28.5983","28.5983","6.3698","0.237","0","1.073","0"
"02/08/2020 00:48:51","02/07/2020 17:48:51","MiningRigRentals","CryptoNightTurtle","BTC","9781.64","28.2581","28.2581","6.2941","0.234","0","1.061","0"
"02/08/2020 00:49:57","02/07/2020 17:49:57","MiningRigRentals","CryptoNightTurtle","BTC","9777.34","29.4952","29.4952","6.5717","0.244","0","1.107","0"
"02/08/2020 00:51:04","02/07/2020 17:51:04","MiningRigRentals","CryptoNightTurtle","BTC","9777.34","29.3707","29.3707","6.544","0.243","0","1.102","0"
"02/08/2020 00:52:05","02/07/2020 17:52:05","MiningRigRentals","CryptoNightTurtle","BTC","9777.34","27.3684","27.3684","6.0979","0.227","0","1.027","0"
"02/08/2020 00:53:11","02/07/2020 17:53:11","MiningRigRentals","CryptoNightTurtle","BTC","9777.34","29.2179","29.2179","6.51","0.242","0","1.097","0"
"02/08/2020 00:54:20","02/07/2020 17:54:20","MiningRigRentals","CryptoNightTurtle","BTC","9777.34","30.5499","30.5499","6.8068","0.253","0","1.147","0"
"02/08/2020 00:55:27","02/07/2020 17:55:27","MiningRigRentals","CryptoNightTurtle","BTC","9777.34","29.8567","29.8567","6.6523","0.247","0","1.121","0"
"02/08/2020 00:56:30","02/07/2020 17:56:30","MiningRigRentals","CryptoNightTurtle","BTC","9777.34","28.1394","28.1394","6.2697","0.233","0","1.056","0"
"02/08/2020 00:57:36","02/07/2020 17:57:36","MiningRigRentals","CryptoNightTurtle","BTC","9777.34","28.9807","28.9807","6.4571","0.24","0","1.088","0"
"02/08/2020 00:58:53","02/07/2020 17:58:53","MiningRigRentals","CryptoNightTurtle","BTC","9777.34","34.5242","34.5242","7.6922","0.286","0","1.296","0"
"02/08/2020 01:00:04","02/07/2020 18:00:04","MiningRigRentals","CryptoNightTurtle","BTC","9773.74","31.5362","31.5362","7.0282","0.261","0","1.184","0"
"02/08/2020 01:01:11","02/07/2020 18:01:11","MiningRigRentals","CryptoNightTurtle","BTC","9773.74","29.5996","29.5996","6.5966","0.245","0","1.111","0"
"02/08/2020 01:02:21","02/07/2020 18:02:21","MiningRigRentals","CryptoNightTurtle","BTC","9773.74","30.8885","30.8885","6.8839","0.256","0","1.159","0"
"02/08/2020 01:03:23","02/07/2020 18:03:23","MiningRigRentals","CryptoNightTurtle","BTC","9773.74","27.5702","27.5702","6.1443","0.228","0","1.035","0"
"02/08/2020 01:04:30","02/07/2020 18:04:30","MiningRigRentals","CryptoNightTurtle","BTC","9773.74","30.0126","30.0126","6.6886","0.248","0","1.126","0"
"02/08/2020 01:05:33","02/07/2020 18:05:33","MiningRigRentals","CryptoNightTurtle","BTC","9773.74","28.0556","28.0556","6.2594","0.233","0","1.054","0"
"02/08/2020 01:06:42","02/07/2020 18:06:42","MiningRigRentals","CryptoNightTurtle","BTC","9773.74","30.2807","30.2807","6.7558","0.251","0","1.138","0"
"02/08/2020 01:07:46","02/07/2020 18:07:46","MiningRigRentals","CryptoNightTurtle","BTC","9773.74","28.4867","28.4867","6.3556","0.236","0","1.07","0"
"02/08/2020 01:08:50","02/07/2020 18:08:50","MiningRigRentals","CryptoNightTurtle","BTC","9773.74","28.5618","28.5618","6.3724","0.237","0","1.073","0"
"02/08/2020 01:10:02","02/07/2020 18:10:02","MiningRigRentals","CryptoNightTurtle","BTC","9770.17","31.9571","31.9571","7.1335","0.265","0","1.201","0"
"02/08/2020 01:11:14","02/07/2020 18:11:14","MiningRigRentals","CryptoNightTurtle","BTC","9770.17","31.7773","31.7773","7.0933","0.263","0","1.194","0"
"02/08/2020 01:12:25","02/07/2020 18:12:25","MiningRigRentals","CryptoNightTurtle","BTC","9770.17","31.5069","31.5069","7.033","0.261","0","1.184","0"
"02/08/2020 01:13:30","02/07/2020 18:13:30","MiningRigRentals","CryptoNightTurtle","BTC","9770.17","29.0297","29.0297","6.48","0.241","0","1.091","0"
"02/08/2020 01:14:38","02/07/2020 18:14:38","MiningRigRentals","CryptoNightTurtle","BTC","9770.17","29.7424","29.7424","6.6391","0.246","0","1.117","0"
"02/08/2020 01:15:49","02/07/2020 18:15:49","MiningRigRentals","CryptoNightTurtle","BTC","9770.17","31.5053","31.5053","7.0326","0.261","0","1.184","0"
"02/08/2020 01:16:52","02/07/2020 18:16:52","MiningRigRentals","CryptoNightTurtle","BTC","9770.17","28.0313","28.0313","6.2571","0.232","0","1.053","0"
"02/08/2020 01:17:57","02/07/2020 18:17:57","MiningRigRentals","CryptoNightTurtle","BTC","9770.17","28.7399","28.7399","6.4153","0.238","0","1.08","0"
"02/08/2020 01:19:00","02/07/2020 18:19:00","MiningRigRentals","CryptoNightTurtle","BTC","9770.17","27.9884","27.9884","6.2475","0.232","0","1.052","0"
"02/08/2020 01:20:01","02/07/2020 18:20:01","MiningRigRentals","CryptoNightTurtle","BTC","9772","27.2068","27.2068","6.0714","0.225","0","1.022","0"
"02/08/2020 01:21:04","02/07/2020 18:21:04","MiningRigRentals","CryptoNightTurtle","BTC","9772","27.7993","27.7993","6.2036","0.23","0","1.044","0"
"02/08/2020 01:22:05","02/07/2020 18:22:05","MiningRigRentals","CryptoNightTurtle","BTC","9772","27.3203","27.3203","6.0967","0.226","0","1.026","0"
"02/08/2020 01:23:11","02/07/2020 18:23:11","MiningRigRentals","CryptoNightTurtle","BTC","9772","29.3873","29.3873","6.5579","0.244","0","1.104","0"
"02/08/2020 01:24:19","02/07/2020 18:24:19","MiningRigRentals","CryptoNightTurtle","BTC","9772","29.8259","29.8259","6.6558","0.247","0","1.121","0"
"02/08/2020 01:25:21","02/07/2020 18:25:21","MiningRigRentals","CryptoNightTurtle","BTC","9772","27.4359","27.4359","6.1225","0.227","0","1.031","0"
"02/08/2020 01:26:22","02/07/2020 18:26:22","MiningRigRentals","CryptoNightTurtle","BTC","9772","27.4884","27.4884","6.1297","0.228","0","1.032","0"
"02/08/2020 01:27:24","02/07/2020 18:27:24","MiningRigRentals","CryptoNightTurtle","BTC","9772","27.3946","27.3946","6.1088","0.227","0","1.028","0"
"02/08/2020 01:28:30","02/07/2020 18:28:30","MiningRigRentals","CryptoNightTurtle","BTC","9772","29.2719","29.2719","6.5274","0.242","0","1.099","0"
"02/08/2020 01:29:36","02/07/2020 18:29:36","MiningRigRentals","CryptoNightTurtle","BTC","9784.64","29.3452","29.3452","6.5345","0.243","0","1.102","0"
"02/08/2020 01:30:40","02/07/2020 18:30:40","MiningRigRentals","CryptoNightTurtle","BTC","9784.64","28.4371","28.4371","6.3323","0.235","0","1.068","0"
"02/08/2020 01:31:44","02/07/2020 18:31:44","MiningRigRentals","CryptoNightTurtle","BTC","9784.64","28.3893","28.3893","6.3217","0.235","0","1.066","0"
"02/08/2020 01:32:47","02/07/2020 18:32:47","MiningRigRentals","CryptoNightTurtle","BTC","9784.64","27.7748","27.7748","6.1848","0.23","0","1.043","0"
"02/08/2020 01:33:54","02/07/2020 18:33:54","MiningRigRentals","CryptoNightTurtle","BTC","9784.64","29.9808","29.9808","6.6761","0.248","0","1.126","0"
"02/08/2020 01:35:02","02/07/2020 18:35:02","MiningRigRentals","CryptoNightTurtle","BTC","9784.64","30.0192","30.0192","6.6846","0.249","0","1.127","0"
"02/08/2020 01:36:05","02/07/2020 18:36:05","MiningRigRentals","CryptoNightTurtle","BTC","9784.64","28.054","28.054","6.247","0.232","0","1.053","0"
"02/08/2020 01:37:15","02/07/2020 18:37:15","MiningRigRentals","CryptoNightTurtle","BTC","9784.64","31.0188","31.0188","6.9072","0.257","0","1.165","0"
"02/08/2020 01:38:23","02/07/2020 18:38:23","MiningRigRentals","CryptoNightTurtle","BTC","9785","30.1498","30.1498","6.7157","0.25","0","1.132","0"
"02/08/2020 01:39:26","02/07/2020 18:39:26","MiningRigRentals","CryptoNightTurtle","BTC","9785","28.2082","28.2082","6.2832","0.234","0","1.059","0"
"02/08/2020 01:40:34","02/07/2020 18:40:34","MiningRigRentals","CryptoNightTurtle","BTC","9785","30.1573","30.1573","6.7174","0.25","0","1.132","0"
"02/08/2020 01:41:39","02/07/2020 18:41:39","MiningRigRentals","CryptoNightTurtle","BTC","9785","28.798","28.798","6.4146","0.238","0","1.081","0"
"02/08/2020 01:42:41","02/07/2020 18:42:41","MiningRigRentals","CryptoNightTurtle","BTC","9785","27.2961","27.2961","6.08","0.226","0","1.025","0"
"02/08/2020 01:43:50","02/07/2020 18:43:50","MiningRigRentals","CryptoNightTurtle","BTC","9785","30.7917","30.7917","6.8587","0.255","0","1.156","0"
"02/08/2020 01:44:55","02/07/2020 18:44:55","MiningRigRentals","CryptoNightTurtle","BTC","9785","28.6806","28.6806","6.3884","0.238","0","1.077","0"
"02/08/2020 01:45:58","02/07/2020 18:45:58","MiningRigRentals","CryptoNightTurtle","BTC","9785","28.0399","28.0399","6.225","0.231","0","1.049","0"
"02/08/2020 01:47:01","02/07/2020 18:47:01","MiningRigRentals","CryptoNightTurtle","BTC","9785","28.0132","28.0132","6.2191","0.231","0","1.048","0"
"02/08/2020 01:48:02","02/07/2020 18:48:02","MiningRigRentals","CryptoNightTurtle","BTC","9785","27.3104","27.3104","6.0631","0.225","0","1.022","0"
"02/08/2020 01:49:08","02/07/2020 18:49:08","MiningRigRentals","CryptoNightTurtle","BTC","9788.4","29.2733","29.2733","6.4952","0.242","0","1.095","0"
"02/08/2020 01:50:10","02/07/2020 18:50:10","MiningRigRentals","CryptoNightTurtle","BTC","9788.4","27.9591","27.9591","6.2036","0.231","0","1.046","0"
"02/08/2020 01:51:15","02/07/2020 18:51:15","MiningRigRentals","CryptoNightTurtle","BTC","9788.4","28.7728","28.7728","6.3842","0.237","0","1.077","0"
"02/08/2020 01:52:23","02/07/2020 18:52:23","MiningRigRentals","CryptoNightTurtle","BTC","9788.4","30.1284","30.1284","6.6849","0.249","0","1.127","0"
"02/08/2020 01:53:27","02/07/2020 18:53:27","MiningRigRentals","CryptoNightTurtle","BTC","9788.4","28.7844","28.7844","6.3867","0.238","0","1.077","0"
"02/08/2020 01:54:29","02/07/2020 18:54:29","MiningRigRentals","CryptoNightTurtle","BTC","9788.4","27.4657","27.4657","6.0941","0.227","0","1.028","0"
"02/08/2020 01:55:37","02/07/2020 18:55:37","MiningRigRentals","CryptoNightTurtle","BTC","9788.4","30.2625","30.2625","6.7147","0.25","0","1.132","0"
"02/08/2020 01:56:51","02/07/2020 18:56:51","MiningRigRentals","CryptoNightTurtle","BTC","9788.4","33.0109","33.0109","7.3245","0.272","0","1.235","0"
"02/08/2020 01:58:05","02/07/2020 18:58:05","MiningRigRentals","CryptoNightTurtle","BTC","9788.4","32.8231","32.8231","7.2828","0.271","0","1.228","0"
"02/08/2020 01:59:12","02/07/2020 18:59:12","MiningRigRentals","CryptoNightTurtle","BTC","9778.8","30.0149","30.0149","6.6646","0.248","0","1.123","0"
"02/08/2020 02:00:22","02/07/2020 19:00:22","MiningRigRentals","CryptoNightTurtle","BTC","9778.8","31.3006","31.3006","6.9501","0.258","0","1.171","0"
"02/08/2020 02:01:35","02/07/2020 19:01:35","MiningRigRentals","CryptoNightTurtle","BTC","9778.8","32.2883","32.2883","7.1694","0.267","0","1.208","0"
"02/08/2020 02:02:42","02/07/2020 19:02:42","MiningRigRentals","CryptoNightTurtle","BTC","9778.8","30.1324","30.1324","6.6907","0.249","0","1.127","0"
"02/08/2020 02:03:45","02/07/2020 19:03:45","MiningRigRentals","CryptoNightTurtle","BTC","9783.22","28.0755","28.0755","6.205","0.232","0","1.051","0"
"02/08/2020 02:04:54","02/07/2020 19:04:54","MiningRigRentals","CryptoNightTurtle","BTC","9783.22","30.3368","30.3368","6.7047","0.25","0","1.135","0"
"02/08/2020 02:06:05","02/07/2020 19:06:05","MiningRigRentals","CryptoNightTurtle","BTC","9780.67","31.9403","31.9403","7.06","0.264","0","1.195","0"
"02/08/2020 02:07:07","02/07/2020 19:07:07","MiningRigRentals","CryptoNightTurtle","BTC","9776.43","27.6688","27.6688","6.1185","0.228","0","1.035","0"
"02/08/2020 02:08:10","02/07/2020 19:08:10","MiningRigRentals","CryptoNightTurtle","BTC","9776.57","27.9484","27.9484","6.2084","0.231","0","1.046","0"
"02/08/2020 02:09:14","02/07/2020 19:09:14","MiningRigRentals","CryptoNightTurtle","BTC","9775.2","28.4139","28.4139","6.3127","0.234","0","1.063","0"
"02/08/2020 02:10:23","02/07/2020 19:10:23","MiningRigRentals","CryptoNightTurtle","BTC","9775.2","30.6737","30.6737","6.8148","0.253","0","1.148","0"
"02/08/2020 02:11:41","02/07/2020 19:11:41","MiningRigRentals","CryptoNightTurtle","BTC","9775.2","34.8852","34.8852","7.7504","0.288","0","1.305","0"
"02/08/2020 02:12:52","02/07/2020 19:12:52","MiningRigRentals","CryptoNightTurtle","BTC","9775.2","31.7607","31.7607","7.0563","0.262","0","1.188","0"
"02/08/2020 02:13:55","02/07/2020 19:13:55","MiningRigRentals","CryptoNightTurtle","BTC","9775.2","28.1191","28.1191","6.2472","0.232","0","1.052","0"
"02/08/2020 02:15:01","02/07/2020 19:15:01","MiningRigRentals","CryptoNightTurtle","BTC","9775.2","29.2727","29.2727","6.5035","0.242","0","1.095","0"
"02/08/2020 02:16:04","02/07/2020 19:16:04","MiningRigRentals","CryptoNightTurtle","BTC","9775.2","28.0251","28.0251","6.2263","0.231","0","1.048","0"
"02/08/2020 02:17:15","02/07/2020 19:17:15","MiningRigRentals","CryptoNightTurtle","BTC","9775.2","31.6711","31.6711","7.0363","0.261","0","1.185","0"
"02/08/2020 02:18:19","02/07/2020 19:18:19","MiningRigRentals","CryptoNightTurtle","BTC","9775.2","28.4274","28.4274","6.3157","0.235","0","1.064","0"
"02/08/2020 02:19:25","02/07/2020 19:19:25","MiningRigRentals","CryptoNightTurtle","BTC","9761.02","29.2759","29.2759","6.5133","0.242","0","1.095","0"
"02/08/2020 02:20:30","02/07/2020 19:20:30","MiningRigRentals","CryptoNightTurtle","BTC","9761.02","29.2697","29.2697","6.5119","0.242","0","1.095","0"
"02/08/2020 02:21:40","02/07/2020 19:21:40","MiningRigRentals","CryptoNightTurtle","BTC","9761.02","31.1418","31.1418","6.9284","0.257","0","1.165","0"
"02/08/2020 02:22:48","02/07/2020 19:22:48","MiningRigRentals","CryptoNightTurtle","BTC","9761.02","30.1423","30.1423","6.706","0.249","0","1.128","0"
"02/08/2020 02:23:55","02/07/2020 19:23:55","MiningRigRentals","CryptoNightTurtle","BTC","9761.02","29.8066","29.8066","6.6314","0.246","0","1.115","0"
"02/08/2020 02:25:00","02/07/2020 19:25:00","MiningRigRentals","CryptoNightTurtle","BTC","9761.02","28.9007","28.9007","6.4298","0.239","0","1.081","0"
"02/08/2020 02:26:13","02/07/2020 19:26:13","MiningRigRentals","CryptoNightTurtle","BTC","9761.02","32.4204","32.4204","7.2282","0.268","0","1.215","0"
"02/08/2020 02:27:25","02/07/2020 19:27:25","MiningRigRentals","CryptoNightTurtle","BTC","9761.02","32.2294","32.2294","7.1856","0.267","0","1.208","0"
"02/08/2020 02:28:28","02/07/2020 19:28:28","MiningRigRentals","CryptoNightTurtle","BTC","9761.02","27.7685","27.7685","6.191","0.23","0","1.041","0"
"02/08/2020 02:29:36","02/07/2020 19:29:36","MiningRigRentals","CryptoNightTurtle","BTC","9761.02","30.3065","30.3065","6.7569","0.251","0","1.136","0"
"02/08/2020 02:30:46","02/07/2020 19:30:46","MiningRigRentals","CryptoNightTurtle","BTC","9755","31.2954","31.2954","6.983","0.259","0","1.173","0"
"02/08/2020 02:31:49","02/07/2020 19:31:49","MiningRigRentals","CryptoNightTurtle","BTC","9755","27.8227","27.8227","6.2081","0.23","0","1.043","0"
"02/08/2020 02:32:55","02/07/2020 19:32:55","MiningRigRentals","CryptoNightTurtle","BTC","9755","29.4068","29.4068","6.5615","0.243","0","1.102","0"
"02/08/2020 02:34:02","02/07/2020 19:34:02","MiningRigRentals","CryptoNightTurtle","BTC","9755","29.804","29.804","6.6502","0.246","0","1.117","0"
"02/08/2020 02:35:10","02/07/2020 19:35:10","MiningRigRentals","CryptoNightTurtle","BTC","9755","30.0211","30.0211","6.6986","0.248","0","1.126","0"
"02/08/2020 02:36:20","02/07/2020 19:36:20","MiningRigRentals","CryptoNightTurtle","BTC","9763.52","31.2561","31.2561","6.9686","0.258","0","1.172","0"
"02/08/2020 02:37:26","02/07/2020 19:37:26","MiningRigRentals","CryptoNightTurtle","BTC","9763.52","29.5573","29.5573","6.5898","0.244","0","1.108","0"
"02/08/2020 02:38:33","02/07/2020 19:38:33","MiningRigRentals","CryptoNightTurtle","BTC","9763.52","29.8281","29.8281","6.6502","0.247","0","1.118","0"
"02/08/2020 02:39:43","02/07/2020 19:39:43","MiningRigRentals","CryptoNightTurtle","BTC","9760.83","30.8257","30.8257","6.874","0.255","0","1.156","0"
"02/08/2020 02:40:49","02/07/2020 19:40:49","MiningRigRentals","CryptoNightTurtle","BTC","9760.83","29.6257","29.6257","6.6064","0.245","0","1.111","0"
"02/08/2020 02:41:56","02/07/2020 19:41:56","MiningRigRentals","CryptoNightTurtle","BTC","9760.83","29.5049","29.5049","6.5795","0.244","0","1.106","0"
"02/08/2020 02:43:00","02/07/2020 19:43:00","MiningRigRentals","CryptoNightTurtle","BTC","9769.6","28.75","28.75","6.4069","0.238","0","1.078","0"
"02/08/2020 02:44:05","02/07/2020 19:44:05","MiningRigRentals","CryptoNightTurtle","BTC","9769.6","28.5604","28.5604","6.3647","0.236","0","1.071","0"
"02/08/2020 02:45:11","02/07/2020 19:45:11","MiningRigRentals","CryptoNightTurtle","BTC","9779.88","29.3092","29.3092","6.5247","0.242","0","1.099","0"
"02/08/2020 02:46:17","02/07/2020 19:46:17","MiningRigRentals","CryptoNightTurtle","BTC","9776.38","29.4603","29.4603","6.5601","0.244","0","1.104","0"
"02/08/2020 02:47:22","02/07/2020 19:47:22","MiningRigRentals","CryptoNightTurtle","BTC","9775.52","28.9925","28.9925","6.4564","0.24","0","1.087","0"
"02/08/2020 02:48:27","02/07/2020 19:48:27","MiningRigRentals","CryptoNightTurtle","BTC","9775.52","28.8313","28.8313","6.4206","0.238","0","1.081","0"
"02/08/2020 02:49:38","02/07/2020 19:49:38","MiningRigRentals","CryptoNightTurtle","BTC","9777.15","31.771","31.771","7.0713","0.263","0","1.191","0"
"02/08/2020 02:50:41","02/07/2020 19:50:41","MiningRigRentals","CryptoNightTurtle","BTC","9777.15","27.8069","27.8069","6.189","0.23","0","1.042","0"
"02/08/2020 02:51:43","02/07/2020 19:51:43","MiningRigRentals","CryptoNightTurtle","BTC","9777.15","27.7344","27.7344","6.1729","0.229","0","1.04","0"
"02/08/2020 02:52:51","02/07/2020 19:52:51","MiningRigRentals","CryptoNightTurtle","BTC","9777.15","30.1013","30.1013","6.6997","0.249","0","1.128","0"
"02/08/2020 02:53:56","02/07/2020 19:53:56","MiningRigRentals","CryptoNightTurtle","BTC","9777.15","28.8989","28.8989","6.4321","0.239","0","1.083","0"
"02/08/2020 02:55:02","02/07/2020 19:55:02","MiningRigRentals","CryptoNightTurtle","BTC","9777.15","29.3675","29.3675","6.5363","0.243","0","1.101","0"
"02/08/2020 02:56:07","02/07/2020 19:56:07","MiningRigRentals","CryptoNightTurtle","BTC","9777.15","29.0051","29.0051","6.4557","0.24","0","1.087","0"
"02/08/2020 02:57:15","02/07/2020 19:57:15","MiningRigRentals","CryptoNightTurtle","BTC","9777.15","30.1372","30.1372","6.7077","0.249","0","1.13","0"
"02/08/2020 02:58:29","02/07/2020 19:58:29","MiningRigRentals","CryptoNightTurtle","BTC","9768.63","32.9183","32.9183","7.3337","0.272","0","1.234","0"
"02/08/2020 02:59:40","02/07/2020 19:59:40","MiningRigRentals","CryptoNightTurtle","BTC","9768.63","31.5836","31.5836","7.0363","0.261","0","1.184","0"
"02/08/2020 03:00:51","02/07/2020 20:00:51","MiningRigRentals","CryptoNightTurtle","BTC","9768.63","31.6976","31.6976","7.0617","0.262","0","1.188","0"
"02/08/2020 03:01:59","02/07/2020 20:01:59","MiningRigRentals","CryptoNightTurtle","BTC","9768.63","30.0451","30.0451","6.6936","0.248","0","1.126","0"
"02/08/2020 03:03:07","02/07/2020 20:03:07","MiningRigRentals","CryptoNightTurtle","BTC","9768.63","30.2861","30.2861","6.7473","0.25","0","1.135","0"
"02/08/2020 03:04:13","02/07/2020 20:04:13","MiningRigRentals","CryptoNightTurtle","BTC","9768.63","29.1691","29.1691","6.4984","0.241","0","1.093","0"
"02/08/2020 03:05:19","02/07/2020 20:05:19","MiningRigRentals","CryptoNightTurtle","BTC","9768.63","29.2939","29.2939","6.5262","0.242","0","1.098","0"
